presence,retailers,type,name,brand,min_price,max_price,sample_url
1,Jumbo,tinto,Vino Cruz Alta Cabernet Sauvignon-bot-cc.-750,CRUZ ALTA,8600,8600,https://www.jumbo.com.ar/vino-cruz-alta-cabernet-sauvignon-bot-cc-750/p
1,Jumbo,tinto,Vino Cuba Mayor Tinto X 1000 Ml,CUBA MAYOR,,,https://www.jumbo.com.ar/vino-cuba-mayor-tinto-x-1000-ml-266339/p
1,Jumbo,tinto,Vino Cuvee Tinto Seleccion Botella 700 Cc,CUVEE,13,13,https://www.jumbo.com.ar/vino-cuvee-tinto-seleccion/p
1,Jumbo,tinto,Vino Cuvelier Los Andes Grand Malb 750cc,CUVELIER LOS ANDES,79800,79800,https://www.jumbo.com.ar/vino-cuvelier-los-andes-grand-malb-750cc/p
1,Jumbo,tinto,Vino D/ Mesa Chateu Del Valle Bg¤a,CHATEU DEL VALLE,3,3,https://www.jumbo.com.ar/vino-d-mesa-chateu-del-valle-bgna-290157/p
1,Jumbo,tinto,Vino D/ Mesa Pecari Tinto,PECARI,3,3,https://www.jumbo.com.ar/vino-d-mesa-pecari-tinto-290182/p
1,Jumbo,tinto,Vino Dada Art 1 Moka 750cc,DADA,7950,7950,https://www.jumbo.com.ar/vino-dada-art-1-moka-750cc/p
1,Jumbo,tinto,Vino Dada Art 3 Incre Mal-sang 750cc,ESTANCIA MENDOZA,2000,2000,https://www.jumbo.com.ar/vino-dada-art-3-incre-mal-sang-750cc/p
1,Jumbo,tinto,Vino Dada Incrediblends 2 M/t-750cc,CANCILLER,7800,7800,https://www.jumbo.com.ar/vino-dada-incrediblends-2-m-t-750cc/p
1,Día,tinto,Vino Dadá nº8 750 ml.,DADA,6790,6790,https://diaonline.supermercadosdia.com.ar/vino-dada-nº8-750-ml-249818/p
1,Jumbo,tinto,Vino Dada Vainilla Estuche-est-cc.-750,DADA,,,https://www.jumbo.com.ar/vino-dada-vainilla-estuche-est-cc-750/p
1,Jumbo,tinto,Vino Dalton Merlot X 750 Cc   Bot 750 Cc.,DALTON,8,8,https://www.jumbo.com.ar/vino-dalton-merlot-x-750-cc-bot-750-cc/p
1,Jumbo,tinto,Vino Dalton Tinto X 750 Ml,DALTON,204,204,https://www.jumbo.com.ar/vino-dalton-tinto-x-750-ml/p
1,Jumbo,tinto,Vino Dante Robino Legado Malbec Botella 750mlx1,DANTE ROBINO,15700,15700,https://www.jumbo.com.ar/vino-dante-robino-legado-malbec-botella-750mlx1/p
1,Jumbo,tinto,Vino Darom Tto X750cc,DAROM,37,37,https://www.jumbo.com.ar/vino-darom-tto-x750cc/p
1,Jumbo,tinto,Vino De Mesa Bordolino Tinto Brick 1 Lt,BORDOLINO,2,2,https://www.jumbo.com.ar/vino-de-mesa-bordolino-tinto-brick-1-lt/p
1,Jumbo,tinto,Vino De Mesa Casa De Troya Tinto   Brk 1 Lt.,CASA DE TROYA,2,2,https://www.jumbo.com.ar/vino-de-mesa-casa-de-troya-tinto-brk-1-lt/p
